Customer_ID,Age,Gender,Item_Purchased,Category,Purchase _Amount_USD,Location,Size,Color,Season,Review_Ratio,Subscription_Status,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Age_Bracket,Spending_Tier,Frequency_Tier
2113,43,Male,Belt,Accessories,68,Tennessee,Medium,Lavender,Fall,4.5,No,No,7,Cash,Fortnightly,Mid Adults,High Spender,Frequent Customer
2114,63,Male,Dress,Clothing,40,Virginia,Medium,Brown,Spring,2.7,No,No,29,PayPal,Every 3 Months,Pre-Senior Adults,Moderate Spender,Occasional Customer
2115,37,Male,Shirt,Clothing,51,Vermont,Medium,Magenta,Winter,2.9,No,No,12,Debit Card,Annually,Mid Adults,Moderate Spender,Rare Customer
2116,44,Male,Scarf,Accessories,85,Rhode Island,Medium,Violet,Winter,3.4,No,No,16,Bank Transfer,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2117,67,Male,Jacket,Outerwear,23,Kansas,Medium,Teal,Summer,2.9,No,No,50,Debit Card,Bi-Weekly,Seniors,Low Spender,Frequent Customer
2118,27,Male,Dress,Clothing,28,Colorado,Large,Brown,Summer,3.8,No,No,11,Debit Card,Annually,Early Adults,Low Spender,Rare Customer
2119,60,Male,Socks,Clothing,44,Georgia,Medium,Olive,Fall,4.2,No,No,28,Debit Card,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
2120,58,Male,Jewelry,Accessories,57,Nebraska,Medium,Indigo,Spring,3.5,No,No,36,Venmo,Bi-Weekly,Pre-Senior Adults,Moderate Spender,Frequent Customer
2121,53,Male,Scarf,Accessories,98,Missouri,Small,Red,Fall,3.1,No,No,38,PayPal,Quarterly,Mature Adults,Premium Spender,Occasional Customer
2122,43,Male,Backpack,Accessories,68,Alaska,Medium,Olive,Winter,3.5,No,No,32,Bank Transfer,Monthly,Mid Adults,High Spender,Regular Customer
2123,32,Male,Jacket,Outerwear,36,Virginia,Large,Teal,Fall,4,No,No,42,Debit Card,Weekly,Early Adults,Low Spender,Loyal Customer
2124,54,Male,Coat,Outerwear,71,Nebraska,Large,Cyan,Spring,3.7,No,No,22,Debit Card,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
2125,47,Male,Skirt,Clothing,60,Rhode Island,Medium,Teal,Fall,4.2,No,No,22,Venmo,Quarterly,Mature Adults,High Spender,Occasional Customer
2126,57,Male,Coat,Outerwear,87,New Hampshire,Medium,Beige,Fall,4.8,No,No,31,PayPal,Quarterly,Pre-Senior Adults,Premium Spender,Occasional Customer
2127,63,Male,Shoes,Footwear,38,Alabama,Extra Large,Magenta,Winter,4.1,No,No,28,Credit Card,Monthly,Pre-Senior Adults,Low Spender,Regular Customer
2128,70,Male,Boots,Footwear,45,North Carolina,Medium,Indigo,Spring,4.5,No,No,40,Debit Card,Weekly,Seniors,Moderate Spender,Loyal Customer
2129,62,Male,Coat,Outerwear,47,New Mexico,Large,Cyan,Fall,2.7,No,No,21,PayPal,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2130,40,Male,Skirt,Clothing,57,Minnesota,Large,Orange,Fall,2.8,No,No,12,PayPal,Every 3 Months,Mid Adults,Moderate Spender,Occasional Customer
2131,25,Male,Backpack,Accessories,68,Arizona,Large,Violet,Summer,3.7,No,No,33,Credit Card,Annually,Early Adults,High Spender,Rare Customer
2132,19,Male,Shorts,Clothing,52,Montana,Medium,Red,Fall,3.6,No,No,9,Bank Transfer,Fortnightly,Young Adults,Moderate Spender,Frequent Customer
2133,25,Male,Skirt,Clothing,87,Vermont,Medium,Magenta,Fall,4.7,No,No,15,Debit Card,Weekly,Early Adults,Premium Spender,Loyal Customer
2134,21,Male,Hat,Accessories,34,Maine,Medium,Olive,Summer,3.8,No,No,13,Bank Transfer,Annually,Young Adults,Low Spender,Rare Customer
2135,55,Male,Sandals,Footwear,41,Virginia,Extra Large,Maroon,Winter,2.9,No,No,35,Credit Card,Fortnightly,Pre-Senior Adults,Moderate Spender,Frequent Customer
2136,34,Male,Sunglasses,Accessories,94,California,Small,Yellow,Winter,4.6,No,No,1,Debit Card,Every 3 Months,Mid Adults,Premium Spender,Occasional Customer
2137,47,Male,Sunglasses,Accessories,93,New York,Medium,Red,Summer,2.8,No,No,25,Bank Transfer,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
2138,27,Male,Socks,Clothing,51,Indiana,Extra Large,Purple,Winter,4.6,No,No,20,Credit Card,Every 3 Months,Early Adults,Moderate Spender,Occasional Customer
2139,67,Male,Sweater,Clothing,42,Mississippi,Medium,Teal,Fall,2.8,No,No,36,Venmo,Quarterly,Seniors,Moderate Spender,Occasional Customer
2140,40,Male,Boots,Footwear,95,New York,Medium,Red,Winter,3,No,No,33,Cash,Weekly,Mid Adults,Premium Spender,Loyal Customer
2141,53,Male,Handbag,Accessories,90,New Mexico,Medium,Brown,Fall,3.7,No,No,36,Cash,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
2142,24,Male,Dress,Clothing,98,Kentucky,Medium,Peach,Winter,4.1,No,No,32,PayPal,Annually,Young Adults,Premium Spender,Rare Customer
2143,47,Male,Hat,Accessories,39,North Dakota,Medium,Maroon,Winter,4.3,No,No,21,Venmo,Quarterly,Mature Adults,Low Spender,Occasional Customer
2144,53,Male,Sandals,Footwear,66,Arkansas,Large,Red,Fall,3.8,No,No,48,Venmo,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
2145,47,Male,Shoes,Footwear,23,Maryland,Large,Orange,Winter,3.7,No,No,25,PayPal,Quarterly,Mature Adults,Low Spender,Occasional Customer
2146,38,Male,Skirt,Clothing,73,Connecticut,Small,White,Winter,4.8,No,No,32,PayPal,Annually,Mid Adults,High Spender,Rare Customer
2147,48,Male,Sunglasses,Accessories,23,Utah,Extra Large,White,Summer,4.6,No,No,45,PayPal,Every 3 Months,Mature Adults,Low Spender,Occasional Customer
2148,47,Male,Skirt,Clothing,43,Missouri,Small,Charcoal,Fall,4.8,No,No,4,Cash,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
2149,19,Male,T-shirt,Clothing,45,Nebraska,Extra Large,Turquoise,Winter,4.6,No,No,19,PayPal,Bi-Weekly,Young Adults,Moderate Spender,Frequent Customer
2150,38,Male,Sandals,Footwear,21,Hawaii,Large,Orange,Winter,4,No,No,1,Bank Transfer,Weekly,Mid Adults,Low Spender,Loyal Customer
2151,57,Male,Shirt,Clothing,40,Illinois,Medium,Orange,Spring,2.6,No,No,12,Cash,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2152,70,Male,Jeans,Clothing,58,Vermont,Large,Brown,Fall,2.6,No,No,18,Venmo,Monthly,Seniors,Moderate Spender,Regular Customer
2153,38,Male,Shorts,Clothing,48,New Jersey,Large,Magenta,Summer,4.5,No,No,43,Bank Transfer,Bi-Weekly,Mid Adults,Moderate Spender,Frequent Customer
2154,35,Male,Shirt,Clothing,94,Kentucky,Medium,Violet,Fall,4.2,No,No,31,PayPal,Annually,Mid Adults,Premium Spender,Rare Customer
2155,46,Male,Scarf,Accessories,74,Wyoming,Medium,Violet,Spring,3.4,No,No,33,Cash,Every 3 Months,Mature Adults,High Spender,Occasional Customer
2156,32,Male,Handbag,Accessories,51,Hawaii,Large,Yellow,Fall,3.7,No,No,46,PayPal,Monthly,Early Adults,Moderate Spender,Regular Customer
2157,38,Male,Skirt,Clothing,83,Missouri,Medium,Maroon,Winter,3.6,No,No,41,Debit Card,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2158,41,Male,Handbag,Accessories,68,Mississippi,Large,Turquoise,Winter,4,No,No,41,Venmo,Fortnightly,Mid Adults,High Spender,Frequent Customer
2159,19,Male,Gloves,Accessories,84,Massachusetts,Extra Large,Olive,Spring,4.6,No,No,9,Bank Transfer,Fortnightly,Young Adults,Premium Spender,Frequent Customer
2160,18,Male,Shirt,Clothing,58,Louisiana,Medium,Peach,Fall,3,No,No,34,Cash,Annually,Young Adults,Moderate Spender,Rare Customer
2161,45,Male,Blouse,Clothing,92,West Virginia,Large,Charcoal,Winter,3.3,No,No,21,PayPal,Annually,Mature Adults,Premium Spender,Rare Customer
2162,23,Male,Dress,Clothing,69,Washington,Small,Peach,Summer,3.8,No,No,5,Debit Card,Fortnightly,Young Adults,High Spender,Frequent Customer
2163,60,Male,Shorts,Clothing,48,Oregon,Small,Black,Summer,2.7,No,No,32,PayPal,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2164,52,Male,Shoes,Footwear,60,New York,Large,Gray,Spring,4.5,No,No,44,Bank Transfer,Monthly,Mature Adults,High Spender,Regular Customer
2165,42,Male,Sandals,Footwear,20,Iowa,Small,Olive,Winter,4.8,No,No,46,PayPal,Bi-Weekly,Mid Adults,Low Spender,Frequent Customer
2166,29,Male,Pants,Clothing,55,Idaho,Medium,Turquoise,Summer,4.2,No,No,42,Credit Card,Every 3 Months,Early Adults,Moderate Spender,Occasional Customer
2167,31,Male,Jacket,Outerwear,88,New Jersey,Small,Purple,Spring,3.5,No,No,50,Credit Card,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2168,30,Male,Skirt,Clothing,48,Ohio,Large,Green,Winter,4.9,No,No,33,Venmo,Fortnightly,Early Adults,Moderate Spender,Frequent Customer
2169,23,Male,Handbag,Accessories,74,Connecticut,Medium,Beige,Spring,4.1,No,No,32,Cash,Quarterly,Young Adults,High Spender,Occasional Customer
2170,31,Male,Coat,Outerwear,42,Florida,Medium,Brown,Fall,2.9,No,No,32,Bank Transfer,Bi-Weekly,Early Adults,Moderate Spender,Frequent Customer
2171,40,Male,Sweater,Clothing,32,South Carolina,Medium,Turquoise,Fall,4,No,No,37,Venmo,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
2172,39,Male,Shorts,Clothing,98,Missouri,Medium,Yellow,Summer,4.6,No,No,9,Cash,Fortnightly,Mid Adults,Premium Spender,Frequent Customer
2173,28,Male,Skirt,Clothing,89,Rhode Island,Small,Lavender,Fall,2.8,No,No,6,PayPal,Fortnightly,Early Adults,Premium Spender,Frequent Customer
2174,23,Male,Gloves,Accessories,97,Delaware,Small,Cyan,Summer,5,No,No,36,Venmo,Quarterly,Young Adults,Premium Spender,Occasional Customer
2175,42,Male,Backpack,Accessories,49,Colorado,Small,Olive,Spring,2.9,No,No,1,Cash,Annually,Mid Adults,Moderate Spender,Rare Customer
2176,68,Male,Dress,Clothing,50,Nebraska,Medium,Silver,Spring,3.3,No,No,48,Credit Card,Fortnightly,Seniors,Moderate Spender,Frequent Customer
2177,24,Male,Belt,Accessories,91,Vermont,Small,Red,Winter,3.4,No,No,44,Debit Card,Quarterly,Young Adults,Premium Spender,Occasional Customer
2178,24,Male,Gloves,Accessories,93,Montana,Extra Large,Green,Winter,3,No,No,9,PayPal,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
2179,21,Male,Jewelry,Accessories,98,Florida,Medium,Gold,Summer,4.7,No,No,32,Venmo,Annually,Young Adults,Premium Spender,Rare Customer
2180,49,Male,Socks,Clothing,82,Delaware,Large,Lavender,Fall,2.9,No,No,14,PayPal,Monthly,Mature Adults,Premium Spender,Regular Customer
2181,41,Male,Coat,Outerwear,37,Connecticut,Medium,Yellow,Summer,4.1,No,No,43,Cash,Quarterly,Mid Adults,Low Spender,Occasional Customer
2182,22,Male,Handbag,Accessories,63,Hawaii,Medium,Black,Fall,3.2,No,No,32,Bank Transfer,Bi-Weekly,Young Adults,High Spender,Frequent Customer
2183,42,Male,Blouse,Clothing,99,New Mexico,Medium,Maroon,Winter,2.7,No,No,26,Venmo,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2184,30,Male,Shorts,Clothing,37,Kansas,Medium,Maroon,Spring,4.7,No,No,2,Cash,Monthly,Early Adults,Low Spender,Regular Customer
2185,38,Male,Shoes,Footwear,34,Nevada,Small,Gold,Spring,3.2,No,No,16,PayPal,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
2186,40,Male,Shorts,Clothing,32,North Carolina,Medium,Violet,Winter,2.5,No,No,50,Debit Card,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
2187,55,Male,Sandals,Footwear,23,New Mexico,Extra Large,Teal,Winter,4.3,No,No,6,PayPal,Every 3 Months,Pre-Senior Adults,Low Spender,Occasional Customer
2188,37,Male,Blouse,Clothing,78,Idaho,Medium,Violet,Spring,4.4,No,No,20,PayPal,Annually,Mid Adults,High Spender,Rare Customer
2189,41,Male,Coat,Outerwear,54,California,Medium,Brown,Winter,4.7,No,No,9,Credit Card,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2190,38,Male,Blouse,Clothing,94,Wisconsin,Extra Large,Brown,Fall,4,No,No,47,Credit Card,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2191,42,Male,Belt,Accessories,75,Alaska,Small,Maroon,Spring,4.6,No,No,33,Credit Card,Annually,Mid Adults,High Spender,Rare Customer
2192,26,Male,Blouse,Clothing,69,Pennsylvania,Small,Maroon,Summer,3.8,No,No,46,Cash,Bi-Weekly,Early Adults,High Spender,Frequent Customer
2193,41,Male,Scarf,Accessories,35,Virginia,Large,Yellow,Winter,3.2,No,No,9,Credit Card,Monthly,Mid Adults,Low Spender,Regular Customer
2194,27,Male,Shirt,Clothing,78,California,Large,Turquoise,Spring,5,No,No,8,PayPal,Monthly,Early Adults,High Spender,Regular Customer
2195,61,Male,Socks,Clothing,29,Kentucky,Medium,Silver,Summer,3.5,No,No,48,Bank Transfer,Quarterly,Pre-Senior Adults,Low Spender,Occasional Customer
2196,58,Male,Jeans,Clothing,62,New York,Medium,Brown,Fall,3.7,No,No,2,Cash,Monthly,Pre-Senior Adults,High Spender,Regular Customer
2197,25,Male,Dress,Clothing,58,Vermont,Medium,Gray,Spring,4.8,No,No,31,PayPal,Weekly,Early Adults,Moderate Spender,Loyal Customer
2198,33,Male,Boots,Footwear,88,Pennsylvania,Medium,Indigo,Summer,3.7,No,No,40,Venmo,Monthly,Mid Adults,Premium Spender,Regular Customer
2199,57,Male,Scarf,Accessories,80,New York,Large,Turquoise,Summer,3.5,No,No,35,Venmo,Monthly,Pre-Senior Adults,Premium Spender,Regular Customer
2200,39,Male,Scarf,Accessories,47,North Carolina,Medium,Maroon,Summer,4.9,No,No,40,Debit Card,Monthly,Mid Adults,Moderate Spender,Regular Customer
2201,60,Male,Gloves,Accessories,51,Wyoming,Large,Charcoal,Summer,4.7,No,No,27,Debit Card,Every 3 Months,Pre-Senior Adults,Moderate Spender,Occasional Customer
2202,39,Male,Pants,Clothing,25,Ohio,Large,Peach,Spring,4.9,No,No,10,Venmo,Annually,Mid Adults,Low Spender,Rare Customer
2203,42,Male,Dress,Clothing,36,Alabama,Medium,Red,Summer,4.3,No,No,23,Credit Card,Weekly,Mid Adults,Low Spender,Loyal Customer
2204,53,Male,Dress,Clothing,79,Rhode Island,Medium,Indigo,Winter,3.1,No,No,32,Cash,Quarterly,Mature Adults,High Spender,Occasional Customer
2205,20,Male,Jeans,Clothing,41,Oregon,Small,Lavender,Winter,3.4,No,No,6,Debit Card,Monthly,Young Adults,Moderate Spender,Regular Customer
2206,46,Male,Sweater,Clothing,68,North Dakota,Extra Large,Red,Fall,2.7,No,No,27,PayPal,Weekly,Mature Adults,High Spender,Loyal Customer
2207,46,Male,Sandals,Footwear,51,Illinois,Large,Green,Spring,2.6,No,No,25,Bank Transfer,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
2208,69,Male,Handbag,Accessories,38,New Mexico,Medium,Gray,Fall,2.9,No,No,11,Credit Card,Annually,Seniors,Low Spender,Rare Customer
2209,28,Male,Scarf,Accessories,46,Colorado,Extra Large,Violet,Summer,2.7,No,No,23,PayPal,Monthly,Early Adults,Moderate Spender,Regular Customer
2210,42,Male,Sandals,Footwear,20,Utah,Extra Large,Beige,Summer,4.5,No,No,44,Bank Transfer,Quarterly,Mid Adults,Low Spender,Occasional Customer
2211,30,Male,Sunglasses,Accessories,25,Virginia,Medium,Orange,Summer,3.1,No,No,35,PayPal,Fortnightly,Early Adults,Low Spender,Frequent Customer
2212,50,Male,Sweater,Clothing,89,Maine,Large,Purple,Winter,3.2,No,No,45,Debit Card,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
2213,59,Male,Pants,Clothing,77,Nebraska,Medium,Brown,Winter,3.3,No,No,22,Bank Transfer,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
2214,54,Male,Hat,Accessories,94,Hawaii,Medium,Maroon,Fall,2.9,No,No,18,Debit Card,Quarterly,Mature Adults,Premium Spender,Occasional Customer
2215,50,Male,Belt,Accessories,100,Idaho,Large,Gold,Fall,4.1,No,No,20,Debit Card,Weekly,Mature Adults,Premium Spender,Loyal Customer
2216,25,Male,Sandals,Footwear,96,West Virginia,Medium,Indigo,Winter,2.7,No,No,28,Credit Card,Fortnightly,Early Adults,Premium Spender,Frequent Customer
2217,41,Male,Pants,Clothing,36,Vermont,Extra Large,Silver,Winter,4,No,No,15,Venmo,Bi-Weekly,Mid Adults,Low Spender,Frequent Customer
2218,35,Male,Jewelry,Accessories,27,Indiana,Extra Large,Red,Fall,2.6,No,No,42,Bank Transfer,Fortnightly,Mid Adults,Low Spender,Frequent Customer
2219,67,Male,Sunglasses,Accessories,67,Idaho,Medium,Magenta,Winter,3.5,No,No,20,Debit Card,Quarterly,Seniors,High Spender,Occasional Customer
2220,33,Male,Blouse,Clothing,91,Minnesota,Small,Purple,Fall,2.8,No,No,16,Bank Transfer,Fortnightly,Mid Adults,Premium Spender,Frequent Customer
2221,19,Male,Belt,Accessories,62,Wyoming,Extra Large,Beige,Fall,4.5,No,No,47,Cash,Annually,Young Adults,High Spender,Rare Customer
2222,25,Male,Shorts,Clothing,88,Kansas,Extra Large,White,Fall,3,No,No,34,Credit Card,Annually,Early Adults,Premium Spender,Rare Customer
2223,32,Male,Pants,Clothing,66,Georgia,Medium,Teal,Summer,4.4,No,No,30,Credit Card,Weekly,Early Adults,High Spender,Loyal Customer
2224,30,Male,Sandals,Footwear,65,Kansas,Medium,Gray,Fall,4.7,No,No,5,PayPal,Quarterly,Early Adults,High Spender,Occasional Customer
2225,18,Male,Gloves,Accessories,25,Nebraska,Large,Charcoal,Winter,4.3,No,No,38,Cash,Quarterly,Young Adults,Low Spender,Occasional Customer
2226,38,Male,Belt,Accessories,64,Washington,Small,Olive,Spring,4.8,No,No,18,Credit Card,Annually,Mid Adults,High Spender,Rare Customer
2227,22,Male,Shirt,Clothing,72,Missouri,Large,Blue,Spring,4.8,No,No,28,Cash,Annually,Young Adults,High Spender,Rare Customer
2228,40,Male,Scarf,Accessories,74,Washington,Small,Gray,Summer,4.4,No,No,42,Credit Card,Fortnightly,Mid Adults,High Spender,Frequent Customer
2229,54,Male,Gloves,Accessories,50,Kansas,Medium,Green,Fall,3.7,No,No,5,Credit Card,Weekly,Mature Adults,Moderate Spender,Loyal Customer
2230,70,Male,Pants,Clothing,97,Minnesota,Medium,Silver,Fall,3.9,No,No,50,Venmo,Monthly,Seniors,Premium Spender,Regular Customer
2231,52,Male,Sneakers,Footwear,36,Colorado,Small,Teal,Spring,3.8,No,No,33,Venmo,Fortnightly,Mature Adults,Low Spender,Frequent Customer
2232,34,Male,Jacket,Outerwear,49,Utah,Medium,Beige,Fall,4.1,No,No,1,Credit Card,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2233,65,Male,Shoes,Footwear,64,North Carolina,Large,Lavender,Spring,4,No,No,14,Cash,Fortnightly,Seniors,High Spender,Frequent Customer
2234,38,Male,Blouse,Clothing,31,Florida,Extra Large,Gray,Summer,4.5,No,No,48,Credit Card,Monthly,Mid Adults,Low Spender,Regular Customer
2235,35,Male,Boots,Footwear,66,New Hampshire,Small,Yellow,Winter,4,No,No,26,Cash,Weekly,Mid Adults,High Spender,Loyal Customer
2236,40,Male,Socks,Clothing,82,Illinois,Medium,Gray,Spring,4.5,No,No,44,Credit Card,Annually,Mid Adults,Premium Spender,Rare Customer
2237,23,Male,T-shirt,Clothing,88,Louisiana,Medium,Yellow,Winter,2.7,No,No,18,Debit Card,Fortnightly,Young Adults,Premium Spender,Frequent Customer
2238,45,Male,Sandals,Footwear,34,Alabama,Small,Black,Summer,3.8,No,No,31,Venmo,Every 3 Months,Mature Adults,Low Spender,Occasional Customer
2239,40,Male,Sneakers,Footwear,84,Florida,Large,Beige,Winter,3.8,No,No,18,Debit Card,Weekly,Mid Adults,Premium Spender,Loyal Customer
2240,42,Male,Jewelry,Accessories,96,Alabama,Large,Indigo,Summer,3.8,No,No,41,Credit Card,Every 3 Months,Mid Adults,Premium Spender,Occasional Customer
2241,57,Male,Sandals,Footwear,71,California,Large,Green,Winter,4.3,No,No,18,Debit Card,Every 3 Months,Pre-Senior Adults,High Spender,Occasional Customer
2242,18,Male,Jacket,Outerwear,77,Maryland,Medium,Purple,Summer,3.5,No,No,3,Bank Transfer,Bi-Weekly,Young Adults,High Spender,Frequent Customer
2243,18,Male,Skirt,Clothing,66,Nevada,Medium,Orange,Spring,3.8,No,No,5,Credit Card,Bi-Weekly,Young Adults,High Spender,Frequent Customer
2244,56,Male,Shirt,Clothing,21,Massachusetts,Medium,Teal,Winter,3.7,No,No,13,Debit Card,Annually,Pre-Senior Adults,Low Spender,Rare Customer
2245,35,Male,Shorts,Clothing,37,South Carolina,Medium,Gold,Summer,4.8,No,No,22,PayPal,Annually,Mid Adults,Low Spender,Rare Customer
2246,49,Male,Socks,Clothing,90,Delaware,Large,Gray,Fall,4.9,No,No,45,PayPal,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
2247,49,Male,Jacket,Outerwear,96,Hawaii,Medium,Cyan,Fall,4.3,No,No,39,PayPal,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
2248,34,Male,Jewelry,Accessories,37,Florida,Large,Teal,Summer,4.4,No,No,18,Venmo,Annually,Mid Adults,Low Spender,Rare Customer
2249,63,Male,T-shirt,Clothing,66,Rhode Island,Medium,Violet,Winter,3.4,No,No,19,PayPal,Fortnightly,Pre-Senior Adults,High Spender,Frequent Customer
2250,42,Male,Gloves,Accessories,45,Wyoming,Extra Large,Indigo,Spring,4.3,No,No,29,Debit Card,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2251,41,Male,Shoes,Footwear,89,Colorado,Large,Pink,Summer,4.6,No,No,19,Credit Card,Weekly,Mid Adults,Premium Spender,Loyal Customer
2252,26,Male,Shoes,Footwear,94,Virginia,Large,Gold,Fall,3.8,No,No,22,Debit Card,Monthly,Early Adults,Premium Spender,Regular Customer
2253,48,Male,Shoes,Footwear,96,Nebraska,Small,Maroon,Summer,3.9,No,No,21,Bank Transfer,Annually,Mature Adults,Premium Spender,Rare Customer
2254,62,Male,Hoodie,Clothing,31,Oklahoma,Medium,Brown,Spring,2.6,No,No,22,PayPal,Monthly,Pre-Senior Adults,Low Spender,Regular Customer
2255,24,Male,Belt,Accessories,79,North Dakota,Medium,Gold,Winter,4.2,No,No,44,PayPal,Every 3 Months,Young Adults,High Spender,Occasional Customer
2256,48,Male,Coat,Outerwear,39,Michigan,Large,Teal,Spring,4.6,No,No,42,Bank Transfer,Quarterly,Mature Adults,Low Spender,Occasional Customer
2257,31,Male,Blouse,Clothing,22,California,Medium,Turquoise,Fall,5,No,No,33,Credit Card,Quarterly,Early Adults,Low Spender,Occasional Customer
2258,41,Male,Skirt,Clothing,32,Tennessee,Large,Olive,Fall,4.2,No,No,6,Bank Transfer,Annually,Mid Adults,Low Spender,Rare Customer
2259,24,Male,T-shirt,Clothing,71,Ohio,Large,Cyan,Winter,4.3,No,No,44,Credit Card,Every 3 Months,Young Adults,High Spender,Occasional Customer
2260,60,Male,Jeans,Clothing,96,Florida,Extra Large,Beige,Spring,3.3,No,No,24,Cash,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
2261,38,Male,Scarf,Accessories,82,Missouri,Medium,Blue,Fall,4.9,No,No,16,PayPal,Quarterly,Mid Adults,Premium Spender,Occasional Customer
2262,58,Male,Backpack,Accessories,76,South Carolina,Large,Gold,Spring,4.4,No,No,12,Bank Transfer,Fortnightly,Pre-Senior Adults,High Spender,Frequent Customer
2263,53,Male,Backpack,Accessories,22,Arizona,Medium,Green,Winter,3.1,No,No,50,PayPal,Monthly,Mature Adults,Low Spender,Regular Customer
2264,44,Male,Scarf,Accessories,40,Indiana,Extra Large,Green,Winter,3.5,No,No,42,Cash,Quarterly,Mid Adults,Moderate Spender,Occasional Customer
2265,51,Male,Hat,Accessories,92,North Dakota,Medium,Turquoise,Summer,3.9,No,No,50,PayPal,Monthly,Mature Adults,Premium Spender,Regular Customer
2266,36,Male,Coat,Outerwear,94,Montana,Extra Large,Yellow,Fall,3.9,No,No,10,PayPal,Quarterly,Mid Adults,Premium Spender,Occasional Customer
2267,20,Male,Dress,Clothing,44,Missouri,Medium,Yellow,Fall,4.3,No,No,32,Debit Card,Weekly,Young Adults,Moderate Spender,Loyal Customer
2268,32,Male,Gloves,Accessories,49,Kentucky,Small,Blue,Spring,3.8,No,No,37,Venmo,Weekly,Early Adults,Moderate Spender,Loyal Customer
2269,66,Male,Sweater,Clothing,26,Georgia,Large,Charcoal,Spring,2.7,No,No,15,Bank Transfer,Monthly,Seniors,Low Spender,Regular Customer
2270,49,Male,Skirt,Clothing,38,Kentucky,Medium,Yellow,Fall,4.4,No,No,27,Credit Card,Annually,Mature Adults,Low Spender,Rare Customer
2271,27,Male,Blouse,Clothing,72,Georgia,Large,Purple,Spring,3.5,No,No,7,Venmo,Weekly,Early Adults,High Spender,Loyal Customer
2272,29,Male,Dress,Clothing,99,Alaska,Medium,Green,Summer,3.4,No,No,49,PayPal,Quarterly,Early Adults,Premium Spender,Occasional Customer
2273,29,Male,Jacket,Outerwear,38,Maine,Large,Charcoal,Spring,4,No,No,44,PayPal,Monthly,Early Adults,Low Spender,Regular Customer
2274,55,Male,Coat,Outerwear,96,New Mexico,Large,Silver,Winter,4.8,No,No,13,PayPal,Bi-Weekly,Pre-Senior Adults,Premium Spender,Frequent Customer
2275,57,Male,Dress,Clothing,27,New York,Large,Turquoise,Spring,4.5,No,No,38,PayPal,Fortnightly,Pre-Senior Adults,Low Spender,Frequent Customer
2276,29,Male,Shorts,Clothing,24,Oklahoma,Medium,Gray,Winter,4.4,No,No,10,Debit Card,Weekly,Early Adults,Low Spender,Loyal Customer
2277,31,Male,Jeans,Clothing,82,Wyoming,Large,Red,Summer,4.1,No,No,25,Debit Card,Weekly,Early Adults,Premium Spender,Loyal Customer
2278,25,Male,Hat,Accessories,56,Alabama,Medium,Beige,Summer,4.6,No,No,18,Credit Card,Quarterly,Early Adults,Moderate Spender,Occasional Customer
2279,61,Male,Gloves,Accessories,25,Maryland,Medium,Maroon,Fall,3.8,No,No,6,Cash,Every 3 Months,Pre-Senior Adults,Low Spender,Occasional Customer
2280,53,Male,Sneakers,Footwear,67,West Virginia,Large,Indigo,Spring,2.9,No,No,35,Bank Transfer,Quarterly,Mature Adults,High Spender,Occasional Customer
2281,22,Male,Shoes,Footwear,21,Kentucky,Medium,Red,Summer,2.8,No,No,31,Credit Card,Fortnightly,Young Adults,Low Spender,Frequent Customer
2282,28,Male,Hoodie,Clothing,27,Kansas,Extra Large,Maroon,Summer,3,No,No,41,Bank Transfer,Annually,Early Adults,Low Spender,Rare Customer
2283,18,Male,Sneakers,Footwear,97,Idaho,Small,Red,Fall,4.2,No,No,8,Credit Card,Annually,Young Adults,Premium Spender,Rare Customer
2284,44,Male,Handbag,Accessories,45,Ohio,Small,Black,Winter,4.1,No,No,34,Credit Card,Fortnightly,Mid Adults,Moderate Spender,Frequent Customer
2285,32,Male,Blouse,Clothing,63,Iowa,Extra Large,Black,Fall,4.1,No,No,20,Venmo,Annually,Early Adults,High Spender,Rare Customer
